119434_330	E62539	N522115	CircleSector	4800	330
120233_090	E51443	N522309	CircleSector	3000	90
120233_210	E51443	N522309	CircleSector	3000	210
120233_330	E51443	N522309	CircleSector	3000	330
120371_090	E60319	N522203	CircleSector	3000	90
120371_210	E60319	N522203	CircleSector	3000	210
120371_330	E60319	N522203	CircleSector	3000	330
120373_090	E60401	N522202	CircleSector	3000	90
120373_210	E60401	N522202	CircleSector	3000	210
120373_330	E60401	N522202	CircleSector	3000	330
122232_090	E51423	N522332	CircleSector	3000	90
122232_210	E51423	N522332	CircleSector	3000	210
122232_330	E51423	N522332	CircleSector	3000	330
122379_090	E60610	N522221	CircleSector	3000	90
122379_210	E60610	N522221	CircleSector	3000	210
122379_330	E60610	N522221	CircleSector	3000	330
123369_090	E60250	N522238	CircleSector	3000	90
123369_210	E60250	N522238	CircleSector	3000	210
123369_330	E60250	N522238	CircleSector	3000	330
123421_090	E62108	N522208	CircleSector	3000	90
123421_210	E62108	N522208	CircleSector	3000	210
123421_330	E62108	N522208	CircleSector	3000	330
124380_090	E60632	N522243	CircleSector	3000	90
124380_210	E60632	N522243	CircleSector	3000	210
124380_330	E60632	N522243	CircleSector	3000	330
125236_090	E51600	N522403	CircleSector	3000	90
125236_210	E51600	N522403	CircleSector	3000	210
125236_330	E51600	N522403	CircleSector	3000	330
125365_090	E60127	N522302	CircleSector	3000	90
125365_210	E60127	N522302	CircleSector	3000	210
125365_330	E60127	N522302	CircleSector	3000	330
126162_090	E44944	N522442	CircleSector	3000	90
126162_210	E44944	N522442	CircleSector	3000	210
126162_330	E44944	N522442	CircleSector	3000	330
126373_090	E60406	N522309	CircleSector	3000	90
126373_210	E60406	N522309	CircleSector	3000	210
126373_330	E60406	N522309	CircleSector	3000	330
126374_090	E60427	N522309	CircleSector	3000	90
126374_210	E60427	N522309	CircleSector	3000	210
126374_330	E60427	N522309	CircleSector	3000	330
126386_090	E60841	N522302	CircleSector	3000	90
126386_210	E60841	N522302	CircleSector	3000	210
126386_330	E60841	N522302	CircleSector	3000	330
127363_090	E60046	N522326	CircleSector	3000	90
127363_210	E60046	N522326	CircleSector	3000	210
127363_330	E60046	N522326	CircleSector	3000	330
127386_090	E60852	N522313	CircleSector	3000	90
127386_210	E60852	N522313	CircleSector	3000	210
127386_330	E60852	N522313	CircleSector	3000	330
128227_090	E51241	N522441	CircleSector	3000	90
128227_210	E51241	N522441	CircleSector	3000	210
128227_330	E51241	N522441	CircleSector	3000	330
128398_090	E61256	N522318	CircleSector	4800	90
128398_210	E61256	N522318	CircleSector	4800	210
128398_330	E61256	N522318	CircleSector	4800	330
128410_090	E61709	N522311	CircleSector	4800	90
128410_210	E61709	N522311	CircleSector	4800	210
128410_330	E61709	N522311	CircleSector	4800	330
130315_090	E54343	N522424	CircleSector	4800	90
130315_210	E54343	N522424	CircleSector	4800	210
130315_330	E54343	N522424	CircleSector	4800	330
130327_090	E54757	N522418	CircleSector	4800	90
130327_210	E54757	N522418	CircleSector	4800	210
130327_330	E54757	N522418	CircleSector	4800	330
130339_090	E55210	N522412	CircleSector	4800	90
130339_210	E55210	N522412	CircleSector	4800	210
130339_330	E55210	N522412	CircleSector	4800	330
130359_090	E55913	N522402	CircleSector	3000	90
130359_210	E55913	N522402	CircleSector	3000	210
130359_330	E55913	N522402	CircleSector	3000	330
130418_090	E62000	N522328	CircleSector	3000	90
130418_210	E62000	N522328	CircleSector	3000	210
130418_330	E62000	N522328	CircleSector	3000	330
131242_090	E51810	N522508	CircleSector	3000	90
131242_210	E51810	N522508	CircleSector	3000	210
131242_330	E51810	N522508	CircleSector	3000	330
131391_090	E61041	N522355	CircleSector	3000	90
131391_210	E61041	N522355	CircleSector	3000	210
131391_330	E61041	N522355	CircleSector	3000	330
131393_090	E61123	N522354	CircleSector	3000	90
131393_210	E61123	N522354	CircleSector	3000	210
131393_330	E61123	N522354	CircleSector	3000	330
132357_090	E55832	N522425	CircleSector	3000	90
132357_210	E55832	N522425	CircleSector	3000	210
132357_330	E55832	N522425	CircleSector	3000	330
133220_090	E51026	N522539	CircleSector	3000	90
